BioSample	Experiment	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	geo_loc_name	label	sex	strain	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study
SAMN02596411	SRX457363	2014-02-01	177	106	Apis mellifera	SRR1152883	SRS549751	Ambona_1202B_20120210	Sweden	1202B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596411	SRX457363	2014-02-01	200	122	Apis mellifera	SRR1152884	SRS549751	Ambona_1202B_20120210	Sweden	1202B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596411	SRX457363	2014-02-01	180	111	Apis mellifera	SRR1152885	SRS549751	Ambona_1202B_20120210	Sweden	1202B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596411	SRX457363	2014-02-02	176	108	Apis mellifera	SRR1152886	SRS549751	Ambona_1202B_20120210	Sweden	1202B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596412	SRX457364	2014-01-31	66	39	Apis mellifera	SRR1152887	SRS549752	Ambona_1203B_20120210	Sweden	1203B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596412	SRX457364	2014-02-01	175	107	Apis mellifera	SRR1152888	SRS549752	Ambona_1203B_20120210	Sweden	1203B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596412	SRX457364	2014-02-01	179	108	Apis mellifera	SRR1152889	SRS549752	Ambona_1203B_20120210	Sweden	1203B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596412	SRX457364	2014-02-01	199	122	Apis mellifera	SRR1152890	SRS549752	Ambona_1203B_20120210	Sweden	1203B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596412	SRX457364	2014-02-02	180	111	Apis mellifera	SRR1152891	SRS549752	Ambona_1203B_20120210	Sweden	1203B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596412	SRX457364	2014-02-02	178	109	Apis mellifera	SRR1152892	SRS549752	Ambona_1203B_20120210	Sweden	1203B	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596413	SRX457365	2014-01-31	85	50	Apis mellifera	SRR1152893	SRS549753	Ambona_1204A_20120210	Sweden	1204A	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596413	SRX457365	2014-02-01	221	134	Apis mellifera	SRR1152894	SRS549753	Ambona_1204A_20120210	Sweden	1204A	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596413	SRX457365	2014-02-01	225	135	Apis mellifera	SRR1152895	SRS549753	Ambona_1204A_20120210	Sweden	1204A	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596413	SRX457365	2014-02-01	242	146	Apis mellifera	SRR1152896	SRS549753	Ambona_1204A_20120210	Sweden	1204A	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596413	SRX457365	2014-02-02	222	136	Apis mellifera	SRR1152897	SRS549753	Ambona_1204A_20120210	Sweden	1204A	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596413	SRX457365	2014-02-02	216	132	Apis mellifera	SRR1152898	SRS549753	Ambona_1204A_20120210	Sweden	1204A	female	EU domestic	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596414	SRX457366	2014-01-31	67	40	Apis mellifera	SRR1152899	SRS549754	Ammelswe_S1_20110912	Sweden	S1	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596414	SRX457366	2014-02-01	188	113	Apis mellifera	SRR1152900	SRS549754	Ammelswe_S1_20110912	Sweden	S1	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596414	SRX457366	2014-02-01	188	112	Apis mellifera	SRR1152901	SRS549754	Ammelswe_S1_20110912	Sweden	S1	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596414	SRX457366	2014-02-01	221	133	Apis mellifera	SRR1152902	SRS549754	Ammelswe_S1_20110912	Sweden	S1	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596414	SRX457366	2014-02-02	192	117	Apis mellifera	SRR1152903	SRS549754	Ammelswe_S1_20110912	Sweden	S1	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596414	SRX457366	2014-02-02	192	116	Apis mellifera	SRR1152904	SRS549754	Ammelswe_S1_20110912	Sweden	S1	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596415	SRX457367	2014-01-31	84	50	Apis mellifera	SRR1152905	SRS549755	Ammelswe_K9_20110912	Sweden	K9	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596415	SRX457367	2014-02-01	221	136	Apis mellifera	SRR1152906	SRS549755	Ammelswe_K9_20110912	Sweden	K9	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596415	SRX457367	2014-02-01	219	133	Apis mellifera	SRR1152907	SRS549755	Ammelswe_K9_20110912	Sweden	K9	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596415	SRX457367	2014-02-01	244	149	Apis mellifera	SRR1152908	SRS549755	Ammelswe_K9_20110912	Sweden	K9	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596415	SRX457367	2014-02-02	226	140	Apis mellifera	SRR1152909	SRS549755	Ammelswe_K9_20110912	Sweden	K9	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596415	SRX457367	2014-02-02	220	136	Apis mellifera	SRR1152910	SRS549755	Ammelswe_K9_20110912	Sweden	K9	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596416	SRX457368	2014-01-31	72	43	Apis mellifera	SRR1152911	SRS549756	Ammelswe_Ho8_20110912	Sweden	Ho8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596416	SRX457368	2014-02-01	194	119	Apis mellifera	SRR1152912	SRS549756	Ammelswe_Ho8_20110912	Sweden	Ho8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596416	SRX457368	2014-02-01	192	116	Apis mellifera	SRR1152913	SRS549756	Ammelswe_Ho8_20110912	Sweden	Ho8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596416	SRX457368	2014-02-01	217	133	Apis mellifera	SRR1152914	SRS549756	Ammelswe_Ho8_20110912	Sweden	Ho8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596416	SRX457368	2014-02-02	196	122	Apis mellifera	SRR1152915	SRS549756	Ammelswe_Ho8_20110912	Sweden	Ho8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596416	SRX457368	2014-02-02	192	119	Apis mellifera	SRR1152916	SRS549756	Ammelswe_Ho8_20110912	Sweden	Ho8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596417	SRX457369	2014-01-31	69	41	Apis mellifera	SRR1152917	SRS549757	Ammelswe_Ho7_20110914	Sweden	Ho7	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596417	SRX457369	2014-02-01	181	110	Apis mellifera	SRR1152918	SRS549757	Ammelswe_Ho7_20110914	Sweden	Ho7	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596417	SRX457369	2014-02-01	179	107	Apis mellifera	SRR1152919	SRS549757	Ammelswe_Ho7_20110914	Sweden	Ho7	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596417	SRX457369	2014-02-01	194	118	Apis mellifera	SRR1152920	SRS549757	Ammelswe_Ho7_20110914	Sweden	Ho7	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596417	SRX457369	2014-02-02	177	109	Apis mellifera	SRR1152921	SRS549757	Ammelswe_Ho7_20110914	Sweden	Ho7	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596417	SRX457369	2014-02-02	169	104	Apis mellifera	SRR1152922	SRS549757	Ammelswe_Ho7_20110914	Sweden	Ho7	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596418	SRX457370	2014-01-31	91	55	Apis mellifera	SRR1152923	SRS549758	Ammelswe_S3_20110914	Sweden	S3	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596418	SRX457370	2014-02-01	234	143	Apis mellifera	SRR1152924	SRS549758	Ammelswe_S3_20110914	Sweden	S3	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596418	SRX457370	2014-02-01	232	140	Apis mellifera	SRR1152925	SRS549758	Ammelswe_S3_20110914	Sweden	S3	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596418	SRX457370	2014-02-01	249	151	Apis mellifera	SRR1152926	SRS549758	Ammelswe_S3_20110914	Sweden	S3	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596418	SRX457370	2014-02-02	237	146	Apis mellifera	SRR1152927	SRS549758	Ammelswe_S3_20110914	Sweden	S3	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596418	SRX457370	2014-02-02	226	140	Apis mellifera	SRR1152928	SRS549758	Ammelswe_S3_20110914	Sweden	S3	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596419	SRX457371	2014-01-31	80	48	Apis mellifera	SRR1152929	SRS549759	Ammelswe_S4_20110914	Sweden	S4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596419	SRX457371	2014-02-01	224	136	Apis mellifera	SRR1152930	SRS549759	Ammelswe_S4_20110914	Sweden	S4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596419	SRX457371	2014-02-01	224	134	Apis mellifera	SRR1152931	SRS549759	Ammelswe_S4_20110914	Sweden	S4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596419	SRX457371	2014-02-01	275	165	Apis mellifera	SRR1152932	SRS549759	Ammelswe_S4_20110914	Sweden	S4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596419	SRX457371	2014-02-02	238	146	Apis mellifera	SRR1152933	SRS549759	Ammelswe_S4_20110914	Sweden	S4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596419	SRX457371	2014-02-02	245	148	Apis mellifera	SRR1152934	SRS549759	Ammelswe_S4_20110914	Sweden	S4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596420	SRX457372	2014-01-31	74	43	Apis mellifera	SRR1152935	SRS549760	Ammelswe_G8_20110914	Sweden	G8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596420	SRX457372	2014-02-01	197	119	Apis mellifera	SRR1152936	SRS549760	Ammelswe_G8_20110914	Sweden	G8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596420	SRX457372	2014-02-01	199	119	Apis mellifera	SRR1152937	SRS549760	Ammelswe_G8_20110914	Sweden	G8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596420	SRX457372	2014-02-01	224	135	Apis mellifera	SRR1152938	SRS549760	Ammelswe_G8_20110914	Sweden	G8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596420	SRX457372	2014-02-02	204	125	Apis mellifera	SRR1152939	SRS549760	Ammelswe_G8_20110914	Sweden	G8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596420	SRX457372	2014-02-02	200	122	Apis mellifera	SRR1152940	SRS549760	Ammelswe_G8_20110914	Sweden	G8	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596421	SRX457373	2014-01-31	80	47	Apis mellifera	SRR1152941	SRS549761	Ammelswe_K5_20110914	Sweden	K5	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596421	SRX457373	2014-02-01	209	127	Apis mellifera	SRR1152942	SRS549761	Ammelswe_K5_20110914	Sweden	K5	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596421	SRX457373	2014-02-01	209	125	Apis mellifera	SRR1152943	SRS549761	Ammelswe_K5_20110914	Sweden	K5	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596421	SRX457373	2014-02-01	228	138	Apis mellifera	SRR1152944	SRS549761	Ammelswe_K5_20110914	Sweden	K5	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596421	SRX457373	2014-02-02	211	130	Apis mellifera	SRR1152945	SRS549761	Ammelswe_K5_20110914	Sweden	K5	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596421	SRX457373	2014-02-02	204	125	Apis mellifera	SRR1152946	SRS549761	Ammelswe_K5_20110914	Sweden	K5	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596422	SRX457374	2014-01-31	82	49	Apis mellifera	SRR1152947	SRS549762	Ammelswe_Ho4_20110914	Sweden	Ho4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596422	SRX457374	2014-02-01	227	139	Apis mellifera	SRR1152948	SRS549762	Ammelswe_Ho4_20110914	Sweden	Ho4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596422	SRX457374	2014-02-01	227	137	Apis mellifera	SRR1152949	SRS549762	Ammelswe_Ho4_20110914	Sweden	Ho4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596422	SRX457374	2014-02-01	269	162	Apis mellifera	SRR1152950	SRS549762	Ammelswe_Ho4_20110914	Sweden	Ho4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596422	SRX457374	2014-02-02	237	146	Apis mellifera	SRR1152951	SRS549762	Ammelswe_Ho4_20110914	Sweden	Ho4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596422	SRX457374	2014-02-02	239	147	Apis mellifera	SRR1152952	SRS549762	Ammelswe_Ho4_20110914	Sweden	Ho4	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596423	SRX457375	2014-01-31	72	43	Apis mellifera	SRR1152953	SRS549763	Ammelswe_Ho6_20110914	Sweden	Ho6	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596423	SRX457375	2014-02-01	195	119	Apis mellifera	SRR1152954	SRS549763	Ammelswe_Ho6_20110914	Sweden	Ho6	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596423	SRX457375	2014-02-01	194	117	Apis mellifera	SRR1152955	SRS549763	Ammelswe_Ho6_20110914	Sweden	Ho6	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596423	SRX457375	2014-02-01	224	137	Apis mellifera	SRR1152956	SRS549763	Ammelswe_Ho6_20110914	Sweden	Ho6	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596423	SRX457375	2014-02-02	202	125	Apis mellifera	SRR1152957	SRS549763	Ammelswe_Ho6_20110914	Sweden	Ho6	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596423	SRX457375	2014-02-02	200	123	Apis mellifera	SRR1152958	SRS549763	Ammelswe_Ho6_20110914	Sweden	Ho6	female	A. m. mellifera	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
SAMN02596424	SRX457376	2014-02-02	510	321	Apis mellifera	SRR1152959	SRS549764	Amcap_5_20120424	South Africa	5	female	A. m. capensis	WGS	75	PRJNA236426	UPPSALA UNIVERSITY	public	sra	ncbi	0	AB 5500xl Genetic Analyzer	SINGLE	RANDOM	GENOMIC	ABI_SOLID	2014-07-23	SRP036072
